merge_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,id_muni2020,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,name_muni2020,note_merge_consol,note_merge_incorp,note_seirei,note_city,note_town,note_change_zone,note_change_name
22325,22325,22325,22325,22325,22325,22325,22325,22325,22325,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,静岡県 田方郡 函南町,,,,,,,
22341,22341,22341,22341,22341,22341,22341,22341,22341,22341,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,静岡県 駿東郡 清水町,,,,,,,
22342,22342,22342,22342,22342,22342,22342,22342,22342,22342,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,静岡県 駿東郡 長泉町,,,,,,,
22344,22344,22344,22344,22344,22344,22344,22344,22344,22344,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,静岡県 駿東郡 小山町,,,,,,,
22424,22424,22424,22424,22424,22424,22424,22424,22424,22424,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,静岡県 榛原郡 吉田町,,,,,,,
22427,22427,22427,22427,22427,22427,22429,22429,22429,22429,静岡県 榛原郡 中川根町,静岡県 榛原郡 中川根町,静岡県 榛原郡 中川根町,静岡県 榛原郡 中川根町,静岡県 榛原郡 中川根町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,2005年9月20日、中川根町(22427)、本川根町(22428)が合併し、川根本町(22429)を新設,,,,,,
22428,22428,22428,22428,22428,22428,22429,22429,22429,22429,静岡県 榛原郡 本川根町,静岡県 榛原郡 本川根町,静岡県 榛原郡 本川根町,静岡県 榛原郡 本川根町,静岡県 榛原郡 本川根町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,2005年9月20日、中川根町(22427)、本川根町(22428)が合併し、川根本町(22429)を新設,,,,,,
22429,,,,,,22429,22429,22429,22429,,,,,,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,静岡県 榛原郡 川根本町,2005年9月20日、中川根町(22427)、本川根町(22428)が合併し、川根本町(22429)を新設,,,,,,
22461,22461,22461,22461,22461,22461,22461,22461,22461,22461,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,静岡県 周智郡 森町,,,,,,,
23100,23100,23100,23100,23100,23100,23100,23100,23100,23100,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,愛知県 名古屋市,,,,,,,
23201,23201,23201,23201,23201,23201,23201,23201,23201,23201,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,愛知県 豊橋市,,,,,,,
23202,23202,23202,23202,23202,23202,23202,23202,23202,23202,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,,2006年1月1日、額田町(23502)が岡崎市(23202)に編入,,,,,
23502,23502,23502,23502,23502,23502,23502,23202,23202,23202,愛知県 額田郡 額田町,愛知県 額田郡 額田町,愛知県 額田郡 額田町,愛知県 額田郡 額田町,愛知県 額田郡 額田町,愛知県 額田郡 額田町,愛知県 岡崎市,愛知県 岡崎市,愛知県 岡崎市,,2006年1月1日、額田町(23502)が岡崎市(23202)に編入,,,,,
23203,23203,23203,23203,23203,23203,23203,23203,23203,23203,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,,2005年4月1日、尾西市(23218)、木曽川町(23381)が一宮市(23203)に編入；葉栗郡(23380)の廃止,,,,,
23218,23218,23218,23218,23218,23218,23203,23203,23203,23203,愛知県 尾西市,愛知県 尾西市,愛知県 尾西市,愛知県 尾西市,愛知県 尾西市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,,2005年4月1日、尾西市(23218)、木曽川町(23381)が一宮市(23203)に編入；葉栗郡(23380)の廃止,,,,,
23381,23381,23381,23381,23381,23381,23203,23203,23203,23203,愛知県 葉栗郡 木曽川町,愛知県 葉栗郡 木曽川町,愛知県 葉栗郡 木曽川町,愛知県 葉栗郡 木曽川町,愛知県 葉栗郡 木曽川町,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,愛知県 一宮市,,2005年4月1日、尾西市(23218)、木曽川町(23381)が一宮市(23203)に編入；葉栗郡(23380)の廃止,,,,,
23204,23204,23204,23204,23204,23204,23204,23204,23204,23204,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,愛知県 瀬戸市,,,,,,,
23205,23205,23205,23205,23205,23205,23205,23205,23205,23205,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,愛知県 半田市,,,,,,,
23206,23206,23206,23206,23206,23206,23206,23206,23206,23206,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,愛知県 春日井市,,,,,,,
23207,23207,23207,23207,23207,23207,23207,23207,23207,23207,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,,2006年2月1日、一宮町(23602)が豊川市(23207)に編入,,,,,
23601,23601,23601,23601,23601,23601,23601,23207,23207,23207,愛知県 宝飯郡 音羽町,愛知県 宝飯郡 音羽町,愛知県 宝飯郡 音羽町,愛知県 宝飯郡 音羽町,愛知県 宝飯郡 音羽町,愛知県 宝飯郡 音羽町,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,,2008年1月15日、音羽町(23601)、御津町(23604)が豊川市(23207)に編入,,,,,
23602,23602,23602,23602,23602,23602,23602,23207,23207,23207,愛知県 宝飯郡 一宮町,愛知県 宝飯郡 一宮町,愛知県 宝飯郡 一宮町,愛知県 宝飯郡 一宮町,愛知県 宝飯郡 一宮町,愛知県 宝飯郡 一宮町,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,,2006年2月1日、一宮町(23602)が豊川市(23207)に編入,,,,,
23603,23603,23603,23603,23603,23603,23603,23207,23207,23207,愛知県 宝飯郡 小坂井町,愛知県 宝飯郡 小坂井町,愛知県 宝飯郡 小坂井町,愛知県 宝飯郡 小坂井町,愛知県 宝飯郡 小坂井町,愛知県 宝飯郡 小坂井町,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,,2010年2月1日、小坂井町(23603)が豊川市(23207)に編入；宝飯郡(23600)の廃止,,,,,
23604,23604,23604,23604,23604,23604,23604,23207,23207,23207,愛知県 宝飯郡 御津町,愛知県 宝飯郡 御津町,愛知県 宝飯郡 御津町,愛知県 宝飯郡 御津町,愛知県 宝飯郡 御津町,愛知県 宝飯郡 御津町,愛知県 豊川市,愛知県 豊川市,愛知県 豊川市,,2008年1月15日、音羽町(23601)、御津町(23604)が豊川市(23207)に編入,,,,,
23208,23208,23208,23208,23208,23208,23208,23208,23208,23208,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,愛知県 津島市,,,,,,,
23209,23209,23209,23209,23209,23209,23209,23209,23209,23209,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,愛知県 碧南市,,,,,,,
23210,23210,23210,23210,23210,23210,23210,23210,23210,23210,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,愛知県 刈谷市,,,,,,,
23211,23211,23211,23211,23211,23211,23211,23211,23211,23211,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23522,23522,23522,23522,23522,23522,23211,23211,23211,23211,愛知県 西加茂郡 藤岡町,愛知県 西加茂郡 藤岡町,愛知県 西加茂郡 藤岡町,愛知県 西加茂郡 藤岡町,愛知県 西加茂郡 藤岡町,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23523,23523,23523,23523,23523,23523,23211,23211,23211,23211,愛知県 西加茂郡 小原村,愛知県 西加茂郡 小原村,愛知県 西加茂郡 小原村,愛知県 西加茂郡 小原村,愛知県 西加茂郡 小原村,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23541,23541,23541,23541,23541,23541,23211,23211,23211,23211,愛知県 東加茂郡 足助町,愛知県 東加茂郡 足助町,愛知県 東加茂郡 足助町,愛知県 東加茂郡 足助町,愛知県 東加茂郡 足助町,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23543,23543,23543,23543,23543,23543,23211,23211,23211,23211,愛知県 東加茂郡 下山村,愛知県 東加茂郡 下山村,愛知県 東加茂郡 下山村,愛知県 東加茂郡 下山村,愛知県 東加茂郡 下山村,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23544,23544,23544,23544,23544,23544,23211,23211,23211,23211,愛知県 東加茂郡 旭町,愛知県 東加茂郡 旭町,愛知県 東加茂郡 旭町,愛知県 東加茂郡 旭町,愛知県 東加茂郡 旭町,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,,
23545,,,,,,23211,23211,23211,23211,,,,,,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,2005年4月1日、東加茂郡(23540)の廃止；藤岡町(23522)、小原村(23523)、足助町(23541)、下山村(23543)、旭町(23544)、稲武町(23545)が豊田市(23211)に編入,,,,2003年10月1日、北設楽郡稲武町(23566)が東加茂郡稲武町(23545)に郡の区域変更,
23566,23566,23566,23566,23566,23566,23211,23211,23211,23211,愛知県 北設楽郡 稲武町,愛知県 北設楽郡 稲武町,愛知県 北設楽郡 稲武町,愛知県 北設楽郡 稲武町,愛知県 北設楽郡 稲武町,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,愛知県 豊田市,,,,,,2003年10月1日、北設楽郡稲武町(23566)が東加茂郡稲武町(23545)に郡の区域変更,
23212,23212,23212,23212,23212,23212,23212,23212,23212,23212,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,愛知県 安城市,,,,,,,
23213,23213,23213,23213,23213,23213,23213,23213,23213,23213,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,愛知県 西尾市,,2011年4月1日、一色町(23481)、吉良町(23482)、幡豆町(23483)が西尾市(23213)に編入；幡豆郡(23480)の廃止,,,,,
23481,23481,23481,23481,23481,23481,23481,23481,23213,23213,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 幡豆郡 一色町,愛知県 西尾市,愛知県 西尾市,,2011年4月1日、一色町(23481)、吉良町(23482)、幡豆町(23483)が西尾市(23213)に編入；幡豆郡(23480)の廃止,,,,,
23482,23482,23482,23482,23482,23482,23482,23482,23213,23213,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 幡豆郡 吉良町,愛知県 西尾市,愛知県 西尾市,,2011年4月1日、一色町(23481)、吉良町(23482)、幡豆町(23483)が西尾市(23213)に編入；幡豆郡(23480)の廃止,,,,,
23483,23483,23483,23483,23483,23483,23483,23483,23213,23213,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 幡豆郡 幡豆町,愛知県 西尾市,愛知県 西尾市,,2011年4月1日、一色町(23481)、吉良町(23482)、幡豆町(23483)が西尾市(23213)に編入；幡豆郡(23480)の廃止,,,,,
23214,23214,23214,23214,23214,23214,23214,23214,23214,23214,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,愛知県 蒲郡市,,,,,,,
23215,23215,23215,23215,23215,23215,23215,23215,23215,23215,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,愛知県 犬山市,,,,,,,
23216,23216,23216,23216,23216,23216,23216,23216,23216,23216,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,愛知県 常滑市,,,,,,,
23217,23217,23217,23217,23217,23217,23217,23217,23217,23217,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,愛知県 江南市,,,,,,,
23219,23219,23219,23219,23219,23219,23219,23219,23219,23219,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,愛知県 小牧市,,,,,,,
23220,23220,23220,23220,23220,23220,23220,23220,23220,23220,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,,2005年4月1日、祖父江町(23401)、平和町(23402)が稲沢市(23220)に編入；中島郡(23400)の廃止,,,,,
23401,23401,23401,23401,23401,23401,23220,23220,23220,23220,愛知県 中島郡 祖父江町,愛知県 中島郡 祖父江町,愛知県 中島郡 祖父江町,愛知県 中島郡 祖父江町,愛知県 中島郡 祖父江町,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,,2005年4月1日、祖父江町(23401)、平和町(23402)が稲沢市(23220)に編入；中島郡(23400)の廃止,,,,,
23402,23402,23402,23402,23402,23402,23220,23220,23220,23220,愛知県 中島郡 平和町,愛知県 中島郡 平和町,愛知県 中島郡 平和町,愛知県 中島郡 平和町,愛知県 中島郡 平和町,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,愛知県 稲沢市,,2005年4月1日、祖父江町(23401)、平和町(23402)が稲沢市(23220)に編入；中島郡(23400)の廃止,,,,,
23221,23221,23221,23221,23221,23221,23221,23221,23221,23221,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,2005年10月1日、新城市(23221)、鳳来町(23581)、作手村(23582)が合併し、新城市を新設；南設楽郡(23580)の廃止,,,,,,
23581,23581,23581,23581,23581,23581,23221,23221,23221,23221,愛知県 南設楽郡 鳳来町,愛知県 南設楽郡 鳳来町,愛知県 南設楽郡 鳳来町,愛知県 南設楽郡 鳳来町,愛知県 南設楽郡 鳳来町,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,2005年10月1日、新城市(23221)、鳳来町(23581)、作手村(23582)が合併し、新城市を新設；南設楽郡(23580)の廃止,,,,,,
23582,23582,23582,23582,23582,23582,23221,23221,23221,23221,愛知県 南設楽郡 作手村,愛知県 南設楽郡 作手村,愛知県 南設楽郡 作手村,愛知県 南設楽郡 作手村,愛知県 南設楽郡 作手村,愛知県 新城市,愛知県 新城市,愛知県 新城市,愛知県 新城市,2005年10月1日、新城市(23221)、鳳来町(23581)、作手村(23582)が合併し、新城市を新設；南設楽郡(23580)の廃止,,,,,,
23222,23222,23222,23222,23222,23222,23222,23222,23222,23222,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,愛知県 東海市,,,,,,,
23223,23223,23223,23223,23223,23223,23223,23223,23223,23223,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,愛知県 大府市,,,,,,,
23224,23224,23224,23224,23224,23224,23224,23224,23224,23224,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,愛知県 知多市,,,,,,,
23225,23225,23225,23225,23225,23225,23225,23225,23225,23225,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,愛知県 知立市,,,,,,,
23226,23226,23226,23226,23226,23226,23226,23226,23226,23226,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,愛知県 尾張旭市,,,,,,,
23227,23227,23227,23227,23227,23227,23227,23227,23227,23227,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,愛知県 高浜市,,,,,,,
23228,23228,23228,23228,23228,23228,23228,23228,23228,23228,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,愛知県 岩倉市,,,,,,,
23229,23229,23229,23229,23229,23229,23229,23229,23229,23229,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,愛知県 豊明市,,,,,,,
23230,,,,23230,23230,23230,23230,23230,23230,,,,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,,,,1994年10月1日、日進町(23303)が日進市(23230)に市制施行,,,
23303,23303,23303,23303,23230,23230,23230,23230,23230,23230,愛知県 愛知郡 日進町,愛知県 愛知郡 日進町,愛知県 愛知郡 日進町,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,愛知県 日進市,,,,1994年10月1日、日進町(23303)が日進市(23230)に市制施行,,,
23231,,,,,,23231,23231,23231,23231,,,,,,愛知県 田原市,愛知県 田原市,愛知県 田原市,愛知県 田原市,,2005年10月1日、渥美郡(23620)の廃止；渥美町(23623)が田原市(23231)に編入,,2003年8月20日、田原町(23621)が田原市(23231)に市制施行,,,
23621,23621,23621,23621,23621,23621,23231,23231,23231,23231,愛知県 渥美郡 田原町,愛知県 渥美郡 田原町,愛知県 渥美郡 田原町,愛知県 渥美郡 田原町,愛知県 渥美郡 田原町,愛知県 田原市,愛知県 田原市,愛知県 田原市,愛知県 田原市,,2003年8月20日、赤羽根町(23622)が田原町(23621)に編入,,2003年8月20日、田原町(23621)が田原市(23231)に市制施行,,,
23622,23622,23622,23622,23622,23622,23231,23231,23231,23231,愛知県 渥美郡 赤羽根町,愛知県 渥美郡 赤羽根町,愛知県 渥美郡 赤羽根町,愛知県 渥美郡 赤羽根町,愛知県 渥美郡 赤羽根町,愛知県 田原市,愛知県 田原市,愛知県 田原市,愛知県 田原市,,2003年8月20日、赤羽根町(23622)が田原町(23621)に編入,,,,,
23623,23623,23623,23623,23623,23623,23231,23231,23231,23231,愛知県 渥美郡 渥美町,愛知県 渥美郡 渥美町,愛知県 渥美郡 渥美町,愛知県 渥美郡 渥美町,愛知県 渥美郡 渥美町,愛知県 田原市,愛知県 田原市,愛知県 田原市,愛知県 田原市,,2005年10月1日、渥美郡(23620)の廃止；渥美町(23623)が田原市(23231)に編入,,,,,
23232,,,,,,23232,23232,23232,23232,,,,,,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,2005年4月1日、佐屋町(23429)、立田村(23430)、八開村(23431)、佐織町(23432)が合併し、愛西市(23232)を新設,,,,,,
23429,23429,23429,23429,23429,23429,23232,23232,23232,23232,愛知県 海部郡 佐屋町,愛知県 海部郡 佐屋町,愛知県 海部郡 佐屋町,愛知県 海部郡 佐屋町,愛知県 海部郡 佐屋町,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,2005年4月1日、佐屋町(23429)、立田村(23430)、八開村(23431)、佐織町(23432)が合併し、愛西市(23232)を新設,,,,,,
23430,23430,23430,23430,23430,23430,23232,23232,23232,23232,愛知県 海部郡 立田村,愛知県 海部郡 立田村,愛知県 海部郡 立田村,愛知県 海部郡 立田村,愛知県 海部郡 立田村,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,2005年4月1日、佐屋町(23429)、立田村(23430)、八開村(23431)、佐織町(23432)が合併し、愛西市(23232)を新設,,,,,,
23431,23431,23431,23431,23431,23431,23232,23232,23232,23232,愛知県 海部郡 八開村,愛知県 海部郡 八開村,愛知県 海部郡 八開村,愛知県 海部郡 八開村,愛知県 海部郡 八開村,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,2005年4月1日、佐屋町(23429)、立田村(23430)、八開村(23431)、佐織町(23432)が合併し、愛西市(23232)を新設,,,,,,
23432,23432,23432,23432,23432,23432,23232,23232,23232,23232,愛知県 海部郡 佐織町,愛知県 海部郡 佐織町,愛知県 海部郡 佐織町,愛知県 海部郡 佐織町,愛知県 海部郡 佐織町,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,愛知県 愛西市,2005年4月1日、佐屋町(23429)、立田村(23430)、八開村(23431)、佐織町(23432)が合併し、愛西市(23232)を新設,,,,,,
23233,,,,,,23233,23233,23233,23233,,,,,,愛知県 清須市,愛知県 清須市,愛知県 清須市,愛知県 清須市,2005年7月7日、西枇杷島町(23341)、清洲町(23346)、新川町(23347)が合併し、清須市(23233)を新設,2009年10月1日、春日町(23345)が清須市(23233)に編入,,,,,
23341,23341,23341,23341,23341,23341,23233,23233,23233,23233,愛知県 西春日井郡 西枇杷島町,愛知県 西春日井郡 西枇杷島町,愛知県 西春日井郡 西枇杷島町,愛知県 西春日井郡 西枇杷島町,愛知県 西春日井郡 西枇杷島町,愛知県 清須市,愛知県 清須市,愛知県 清須市,愛知県 清須市,2005年7月7日、西枇杷島町(23341)、清洲町(23346)、新川町(23347)が合併し、清須市(23233)を新設,,,,,,
23345,23345,23345,23345,23345,23345,23345,23233,23233,23233,愛知県 西春日井郡 春日村,愛知県 西春日井郡 春日村,愛知県 西春日井郡 春日町,愛知県 西春日井郡 春日町,愛知県 西春日井郡 春日町,愛知県 西春日井郡 春日町,愛知県 清須市,愛知県 清須市,愛知県 清須市,,2009年10月1日、春日町(23345)が清須市(23233)に編入,,,1990年4月1日、春日村(23345)が春日町(23345)に町制施行,,
23346,23346,23346,23346,23346,23346,23233,23233,23233,23233,愛知県 西春日井郡 清洲町,愛知県 西春日井郡 清洲町,愛知県 西春日井郡 清洲町,愛知県 西春日井郡 清洲町,愛知県 西春日井郡 清洲町,愛知県 清須市,愛知県 清須市,愛知県 清須市,愛知県 清須市,2005年7月7日、西枇杷島町(23341)、清洲町(23346)、新川町(23347)が合併し、清須市(23233)を新設,,,,,,
23347,23347,23347,23347,23347,23347,23233,23233,23233,23233,愛知県 西春日井郡 新川町,愛知県 西春日井郡 新川町,愛知県 西春日井郡 新川町,愛知県 西春日井郡 新川町,愛知県 西春日井郡 新川町,愛知県 清須市,愛知県 清須市,愛知県 清須市,愛知県 清須市,2005年7月7日、西枇杷島町(23341)、清洲町(23346)、新川町(23347)が合併し、清須市(23233)を新設,,,,,,
23234,,,,,,,23234,23234,23234,,,,,,,愛知県 北名古屋市,愛知県 北名古屋市,愛知県 北名古屋市,2006年3月20日、師勝町(23343)、西春町(23344)が合併し、北名古屋市(23234)を新設,,,,,,
23343,23343,23343,23343,23343,23343,23343,23234,23234,23234,愛知県 西春日井郡 師勝町,愛知県 西春日井郡 師勝町,愛知県 西春日井郡 師勝町,愛知県 西春日井郡 師勝町,愛知県 西春日井郡 師勝町,愛知県 西春日井郡 師勝町,愛知県 北名古屋市,愛知県 北名古屋市,愛知県 北名古屋市,2006年3月20日、師勝町(23343)、西春町(23344)が合併し、北名古屋市(23234)を新設,,,,,,
23344,23344,23344,23344,23344,23344,23344,23234,23234,23234,愛知県 西春日井郡 西春町,愛知県 西春日井郡 西春町,愛知県 西春日井郡 西春町,愛知県 西春日井郡 西春町,愛知県 西春日井郡 西春町,愛知県 西春日井郡 西春町,愛知県 北名古屋市,愛知県 北名古屋市,愛知県 北名古屋市,2006年3月20日、師勝町(23343)、西春町(23344)が合併し、北名古屋市(23234)を新設,,,,,,
