year,id_muni,name_muni,pop
2020,20422,上松町,4131
2020,20423,南木曽町,3915
2020,20425,木祖村,2692
2020,20429,王滝村,715
2020,20430,大桑村,3439
2020,20432,木曽町,10584
2020,20446,麻績村,2593
2020,20448,生坂村,1639
2020,20450,山形村,8400
2020,20451,朝日村,4279
2020,20452,筑北村,4149
2020,20481,池田町,9382
2020,20482,松川村,9599
2020,20485,白馬村,8575
2020,20486,小谷村,2647
2020,20521,坂城町,14004
2020,20541,小布施町,10660
2020,20543,高山村,6617
2020,20561,山ノ内町,11352
2020,20562,木島平村,4375
2020,20563,野沢温泉村,3279
2020,20583,信濃町,7739
2020,20588,小川村,2215
2020,20590,飯綱町,10296
2020,20602,栄村,1660
2020,21000,岐阜県,1978742
2020,21201,岐阜市,402557
2020,21202,大垣市,158286
2020,21203,高山市,84419
2020,21204,多治見市,106732
2020,21205,関市,85283
2020,21206,中津川市,76570
2020,21207,美濃市,19247
2020,21208,瑞浪市,37150
2020,21209,羽島市,65649
2020,21210,恵那市,47774
2020,21211,美濃加茂市,56689
2020,21212,土岐市,55348
2020,21213,各務原市,144521
2020,21214,可児市,99968
2020,21215,山県市,25280
2020,21216,瑞穂市,56388
2020,21217,飛騨市,22538
2020,21218,本巣市,32928
2020,21219,郡上市,38997
2020,21220,下呂市,30428
2020,21221,海津市,32735
2020,21302,岐南町,25881
2020,21303,笠松町,22208
2020,21341,養老町,26882
2020,21361,垂井町,26402
2020,21362,関ケ原町,6610
2020,21381,神戸町,18585
2020,21382,輪之内町,9654
2020,21383,安八町,14355
2020,21401,揖斐川町,19529
2020,21403,大野町,22041
2020,21404,池田町,23360
2020,21421,北方町,18139
2020,21501,坂祝町,8071
2020,21502,富加町,5626
2020,21503,川辺町,9860
2020,21504,七宗町,3402
2020,21505,八百津町,10195
2020,21506,白川町,7412
2020,21507,東白川村,2016
2020,21521,御嵩町,17516
2020,21604,白川村,1511
2020,22000,静岡県,3633202
2020,22100,静岡市,693389
2020,22101,静岡市葵区,249297
2020,22102,静岡市駿河区,213026
2020,22103,静岡市清水区,231066
2020,22130,浜松市,790718
2020,22131,浜松市中区,235240
2020,22132,浜松市東区,129356
2020,22133,浜松市西区,108160
2020,22134,浜松市南区,99769
2020,22135,浜松市北区,92688
2020,22136,浜松市浜北区,98779
2020,22137,浜松市天竜区,26726
2020,22203,沼津市,189386
2020,22205,熱海市,34208
2020,22206,三島市,107783
2020,22207,富士宮市,128105
2020,22208,伊東市,65491
2020,22209,島田市,95719
2020,22210,富士市,245392
2020,22211,磐田市,166672
2020,22212,焼津市,136845
2020,22213,掛川市,114954
2020,22214,藤枝市,141342
2020,22215,御殿場市,86614
2020,22216,袋井市,87864
2020,22219,下田市,20183
2020,22220,裾野市,50911
2020,22221,湖西市,57885
2020,22222,伊豆市,28190
2020,22223,御前崎市,31103
2020,22224,菊川市,47789
2020,22225,伊豆の国市,46804
2020,22226,牧之原市,43502
2020,22301,東伊豆町,11488
2020,22302,河津町,6870
2020,22304,南伊豆町,7877
2020,22305,松崎町,6038
2020,22306,西伊豆町,7090
2020,22325,函南町,36794
2020,22341,清水町,31710
2020,22342,長泉町,43336
2020,22344,小山町,18568
2020,22424,吉田町,28919
2020,22429,川根本町,6206
2020,22461,森町,17457
2020,23000,愛知県,7542415
2020,23100,名古屋市,2332176
2020,23101,名古屋市千種区,165245
2020,23102,名古屋市東区,84392
2020,23103,名古屋市北区,162956
2020,23104,名古屋市西区,151082
2020,23105,名古屋市中村区,138599
2020,23106,名古屋市中区,93100
2020,23107,名古屋市昭和区,107599
2020,23108,名古屋市瑞穂区,108332
2020,23109,名古屋市熱田区,66957
2020,23110,名古屋市中川区,220728
2020,23111,名古屋市港区,143715
2020,23112,名古屋市南区,134510
2020,23113,名古屋市守山区,176587
2020,23114,名古屋市緑区,248802
2020,23115,名古屋市名東区,164755
2020,23116,名古屋市天白区,164817
2020,23201,豊橋市,371920
2020,23202,岡崎市,384654
2020,23203,一宮市,380073
2020,23204,瀬戸市,127792
2020,23205,半田市,117884
2020,23206,春日井市,308681
2020,23207,豊川市,184661
2020,23208,津島市,60942
2020,23209,碧南市,72458
2020,23210,刈谷市,153834
2020,23211,豊田市,422330
2020,23212,安城市,187990
2020,23213,西尾市,169046
2020,23214,蒲郡市,79538
2020,23215,犬山市,73090
2020,23216,常滑市,58710
2020,23217,江南市,98255
2020,23219,小牧市,148831
2020,23220,稲沢市,134751
2020,23221,新城市,44355
2020,23222,東海市,113787
2020,23223,大府市,93123
2020,23224,知多市,84364
2020,23225,知立市,72193
2020,23226,尾張旭市,83144
2020,23227,高浜市,46106
2020,23228,岩倉市,47983
2020,23229,豊明市,69295
2020,23230,日進市,91520
2020,23231,田原市,59360
2020,23232,愛西市,60829
2020,23233,清須市,67352
2020,23234,北名古屋市,86385
2020,23235,弥富市,43025
2020,23236,みよし市,61952
2020,23237,あま市,86126
2020,23238,長久手市,60162
2020,23302,東郷町,43903
2020,23342,豊山町,15613
2020,23361,大口町,24305
2020,23362,扶桑町,34133
2020,23424,大治町,32399
2020,23425,蟹江町,37338
2020,23427,飛島村,4575
2020,23441,阿久比町,28383
2020,23442,東浦町,49596
2020,23445,南知多町,16617
2020,23446,美浜町,22496
2020,23447,武豊町,43535
2020,23501,幸田町,42449
2020,23561,設楽町,4437
2020,23562,東栄町,2942
2020,23563,豊根村,1017
2020,24000,三重県,1770254
2020,24201,津市,274537
2020,24202,四日市市,305424
2020,24203,伊勢市,122765
2020,24204,松阪市,159145
2020,24205,桑名市,138613
2020,24207,鈴鹿市,195670
2020,24208,名張市,76387
2020,24209,尾鷲市,16252
2020,24210,亀山市,49835
2020,24211,鳥羽市,17525
2020,24212,熊野市,15965
2020,24214,いなべ市,44973
2020,24215,志摩市,46057
2020,24216,伊賀市,88766
2020,24303,木曽岬町,6023
2020,24324,東員町,25784
2020,24341,菰野町,40559
2020,24343,朝日町,11021
2020,24344,川越町,15123
2020,24441,多気町,14021
2020,24442,明和町,22445
2020,24443,大台町,8668
2020,24461,玉城町,15041
2020,24470,度会町,7847
2020,24471,大紀町,7815
2020,24472,南伊勢町,10989
2020,24543,紀北町,14604
2020,24561,御浜町,8079
2020,24562,紀宝町,10321
2020,25000,滋賀県,1413610
2020,25201,大津市,345070
2020,25202,彦根市,113647
2020,25203,長浜市,113636
2020,25204,近江八幡市,81122
2020,25206,草津市,143913
2020,25207,守山市,83236
2020,25208,栗東市,68820
2020,25209,甲賀市,88358
2020,25210,野洲市,50513
2020,25211,湖南市,54460
2020,25212,高島市,46377
2020,25213,東近江市,112819
2020,25214,米原市,37225
2020,25383,日野町,20964
2020,25384,竜王町,11789
2020,25425,愛荘町,20893
2020,25441,豊郷町,7132
2020,25442,甲良町,6362
2020,25443,多賀町,7274
2020,26000,京都府,2578087
2020,26100,京都市,1463723
2020,26101,京都市北区,117165
2020,26102,京都市上京区,83832
2020,26103,京都市左京区,166039
2020,26104,京都市中京区,110488
2020,26105,京都市東山区,36602
2020,26106,京都市下京区,82784
2020,26107,京都市南区,101970
2020,26108,京都市右京区,202047
2020,26109,京都市伏見区,277858
2020,26110,京都市山科区,135101
2020,26111,京都市西京区,149837
2020,26201,福知山市,77306
2020,26202,舞鶴市,80336
2020,26203,綾部市,31846
2020,26204,宇治市,179630
2020,26205,宮津市,16758
2020,26206,亀岡市,86174
2020,26207,城陽市,74607
2020,26208,向日市,56859
2020,26209,長岡京市,80608
2020,26210,八幡市,70433
2020,26211,京田辺市,73753
2020,26212,京丹後市,50860
2020,26213,南丹市,31629
2020,26214,木津川市,77907
2020,26303,大山崎町,15953
2020,26322,久御山町,15250
2020,26343,井手町,7406
2020,26344,宇治田原町,8911
2020,26364,笠置町,1144
2020,26365,和束町,3478
2020,26366,精華町,36198
2020,26367,南山城村,2391
2020,26407,京丹波町,12907
2020,26463,伊根町,1928
2020,26465,与謝野町,20092
2020,27000,大阪府,8837685
2020,27100,大阪市,2752412
2020,27102,大阪市都島区,107904
2020,27103,大阪市福島区,79328
2020,27104,大阪市此花区,65251
2020,27106,大阪市西区,105862
2020,27107,大阪市港区,80948
2020,27108,大阪市大正区,62083
2020,27109,大阪市天王寺区,82148
2020,27111,大阪市浪速区,75504
2020,27113,大阪市西淀川区,95864
2020,27114,大阪市東淀川区,177120
2020,27115,大阪市東成区,84906
2020,27116,大阪市生野区,127309
2020,27117,大阪市旭区,89670
2020,27118,大阪市城東区,169043
2020,27119,大阪市阿倍野区,110995
2020,27120,大阪市住吉区,153056
2020,27121,大阪市東住吉区,127849
2020,27122,大阪市西成区,106111
2020,27123,大阪市淀川区,183444
2020,27124,大阪市鶴見区,112691
2020,27125,大阪市住之江区,120072
2020,27126,大阪市平野区,192152
2020,27127,大阪市北区,139376
2020,27128,大阪市中央区,103726
2020,27140,堺市,826161
2020,27141,堺市堺区,148682
2020,27142,堺市中区,121236
2020,27143,堺市東区,85043
2020,27144,堺市西区,135375
2020,27145,堺市南区,138464
2020,27146,堺市北区,159757
2020,27147,堺市美原区,37604
2020,27202,岸和田市,190658
2020,27203,豊中市,401558
2020,27204,池田市,104993
2020,27205,吹田市,385567
2020,27206,泉大津市,74412
2020,27207,高槻市,352698
2020,27208,貝塚市,84443
2020,27209,守口市,143096
2020,27210,枚方市,397289
2020,27211,茨木市,287730
2020,27212,八尾市,264642
2020,27213,泉佐野市,100131
2020,27214,富田林市,108699
2020,27215,寝屋川市,229733
2020,27216,河内長野市,101692
2020,27217,松原市,117641
2020,27218,大東市,119367
2020,27219,和泉市,184495
2020,27220,箕面市,136868
2020,27221,柏原市,68775
2020,27222,羽曳野市,108736
2020,27223,門真市,119764
2020,27224,摂津市,87456
2020,27225,高石市,55635
2020,27226,藤井寺市,63688
2020,27227,東大阪市,493940
2020,27228,泉南市,60102
2020,27229,四條畷市,55177
2020,27230,交野市,75033
2020,27231,大阪狭山市,58435
2020,27232,阪南市,51254
2020,27301,島本町,30927
2020,27321,豊能町,18279
2020,27322,能勢町,9079
2020,27341,忠岡町,16567
2020,27361,熊取町,43763
2020,27362,田尻町,8434
2020,27366,岬町,14741
2020,27381,太子町,13009
2020,27382,河南町,15697
2020,27383,千早赤阪村,4909
2020,28000,兵庫県,5465002
2020,28100,神戸市,1525152
2020,28101,神戸市東灘区,213562
2020,28102,神戸市灘区,136747
2020,28105,神戸市兵庫区,109144
2020,28106,神戸市長田区,94791
2020,28107,神戸市須磨区,158719
2020,28108,神戸市垂水区,215302
2020,28109,神戸市北区,210492
2020,28110,神戸市中央区,147518
2020,28111,神戸市西区,238877
2020,28201,姫路市,530495
2020,28202,尼崎市,459593
2020,28203,明石市,303601
2020,28204,西宮市,485587
2020,28205,洲本市,41236
2020,28206,芦屋市,93922
2020,28207,伊丹市,198138
2020,28208,相生市,28355
2020,28209,豊岡市,77489
2020,28210,加古川市,260878
2020,28212,赤穂市,45892
2020,28213,西脇市,38673
2020,28214,宝塚市,226432
2020,28215,三木市,75294
2020,28216,高砂市,87722
2020,28217,川西市,152321
2020,28218,小野市,47562
2020,28219,三田市,109238
2020,28220,加西市,42700
2020,28221,丹波篠山市,39611
2020,28222,養父市,22129
2020,28223,丹波市,61471
2020,28224,南あわじ市,44137
2020,28225,朝来市,28989
2020,28226,淡路市,41967
2020,28227,宍粟市,34819
2020,28228,加東市,40645
2020,28229,たつの市,74316
2020,28301,猪名川町,29680
2020,28365,多可町,19261
2020,28381,稲美町,30268
2020,28382,播磨町,33604
2020,28442,市川町,11231
2020,28443,福崎町,19377
2020,28446,神河町,10616
2020,28464,太子町,33477
2020,28481,上郡町,13879
2020,28501,佐用町,15863
2020,28585,香美町,16064
2020,28586,新温泉町,13318
2020,29000,奈良県,1324473
2020,29201,奈良市,354630
2020,29202,大和高田市,61744
2020,29203,大和郡山市,83285
2020,29204,天理市,63889
2020,29205,橿原市,120922
2020,29206,桜井市,54857
2020,29207,五條市,27927
2020,29208,御所市,24096
2020,29209,生駒市,116675
2020,29210,香芝市,78113
2020,29211,葛城市,36832
2020,29212,宇陀市,28121
2020,29322,山添村,3226
2020,29342,平群町,18009
2020,29343,三郷町,23219
2020,29344,斑鳩町,27587
2020,29345,安堵町,7225
2020,29361,川西町,8167
2020,29362,三宅町,6439
2020,29363,田原本町,31177
2020,29385,曽爾村,1295
2020,29386,御杖村,1479
2020,29401,高取町,6729
2020,29402,明日香村,5179
2020,29424,上牧町,21714
2020,29425,王寺町,24043
2020,29426,広陵町,33810
2020,29427,河合町,17018
2020,29441,吉野町,6229
2020,29442,大淀町,16728
2020,29443,下市町,5037
2020,29444,黒滝村,623
2020,29446,天川村,1176
2020,29447,野迫川村,357
2020,29449,十津川村,3061
2020,29450,下北山村,753
2020,29451,上北山村,444
2020,29452,川上村,1156
2020,29453,東吉野村,1502
2020,30000,和歌山県,922584
2020,30201,和歌山市,356729
2020,30202,海南市,48369
2020,30203,橋本市,60818
2020,30204,有田市,26538
2020,30205,御坊市,23481
2020,30206,田辺市,69870
2020,30207,新宮市,27171
2020,30208,紀の川市,58816
2020,30209,岩出市,53967
2020,30304,紀美野町,8256
2020,30341,かつらぎ町,15967
2020,30343,九度山町,3856
2020,30344,高野町,2970
2020,30361,湯浅町,11122
2020,30362,広川町,6781
2020,30366,有田川町,25258
2020,30381,美浜町,6867
2020,30382,日高町,7673
2020,30383,由良町,5364
2020,30390,印南町,7720
2020,30391,みなべ町,11818
2020,30392,日高川町,9219
2020,30401,白浜町,20262
2020,30404,上富田町,15236
2020,30406,すさみ町,3685
2020,30421,那智勝浦町,14137
2020,30422,太地町,2791
2020,30424,古座川町,2480
2020,30427,北山村,404
2020,30428,串本町,14959
2020,31000,鳥取県,553407
2020,31201,鳥取市,188465
2020,31202,米子市,147317
2020,31203,倉吉市,46485
2020,31204,境港市,32740
2020,31302,岩美町,10799
2020,31325,若桜町,2864
2020,31328,智頭町,6427
2020,31329,八頭町,15937
2020,31364,三朝町,6060
2020,31370,湯梨浜町,16055
2020,31371,琴浦町,16365
2020,31372,北栄町,14228
2020,31384,日吉津村,3501
2020,31386,大山町,15370
2020,31389,南部町,10323
2020,31390,伯耆町,10696
2020,31401,日南町,4196
2020,31402,日野町,2907
2020,31403,江府町,2672
2020,32000,島根県,671126
2020,32201,松江市,203616
2020,32202,浜田市,54592
2020,32203,出雲市,172775
2020,32204,益田市,45003
2020,32205,大田市,32846
2020,32206,安来市,37062
2020,32207,江津市,22959
2020,32209,雲南市,36007
2020,32343,奥出雲町,11849
2020,32386,飯南町,4577
2020,32441,川本町,3248
2020,32448,美郷町,4355
2020,32449,邑南町,10163
2020,32501,津和野町,6875
2020,32505,吉賀町,6077
2020,32525,海士町,2267
2020,32526,西ノ島町,2788
2020,32527,知夫村,634
2020,32528,隠岐の島町,13433
2020,33000,岡山県,1888432
2020,33100,岡山市,724691
2020,33101,岡山市北区,314523
2020,33102,岡山市中区,149232
2020,33103,岡山市東区,93108
2020,33104,岡山市南区,167828
2020,33202,倉敷市,474592
2020,33203,津山市,99937
2020,33204,玉野市,56531
2020,33205,笠岡市,46088
2020,33207,井原市,38384
2020,33208,総社市,69030
2020,33209,高梁市,29072
2020,33210,新見市,28079
2020,33211,備前市,32320
2020,33212,瀬戸内市,36048
2020,33213,赤磐市,42661
2020,33214,真庭市,42725
2020,33215,美作市,25939
2020,33216,浅口市,32772
2020,33346,和気町,13623
2020,33423,早島町,12368
2020,33445,里庄町,10950
2020,33461,矢掛町,13414
2020,33586,新庄村,813
2020,33606,鏡野町,12062
2020,33622,勝央町,10888
2020,33623,奈義町,5578
2020,33643,西粟倉村,1398
2020,33663,久米南町,4530
2020,33666,美咲町,13053
2020,33681,吉備中央町,10886
2020,34000,広島県,2799702
2020,34100,広島市,1200754
2020,34101,広島市中区,142699
2020,34102,広島市東区,119353
2020,34103,広島市南区,145805
2020,34104,広島市西区,190232
2020,34105,広島市安佐南区,247020
2020,34106,広島市安佐北区,138979
2020,34107,広島市安芸区,77103
2020,34108,広島市佐伯区,139563
2020,34202,呉市,214592
2020,34203,竹原市,23993
2020,34204,三原市,90573
2020,34205,尾道市,131170
2020,34207,福山市,460930
2020,34208,府中市,37655
2020,34209,三次市,50681
2020,34210,庄原市,33633
2020,34211,大竹市,26319
2020,34212,東広島市,196608
2020,34213,廿日市市,114173
2020,34214,安芸高田市,26448
2020,34215,江田島市,21930
2020,34302,府中町,51155
2020,34304,海田町,29636
2020,34307,熊野町,22834
2020,34309,坂町,12582
2020,34368,安芸太田町,5740
2020,34369,北広島町,17763
2020,34431,大崎上島町,7158
2020,34462,世羅町,15125
2020,34545,神石高原町,8250
2020,35000,山口県,1342059
2020,35201,下関市,255051
2020,35202,宇部市,162570
2020,35203,山口市,193966
2020,35204,萩市,44626
2020,35206,防府市,113979
2020,35207,下松市,55887
2020,35208,岩国市,129125
2020,35210,光市,49798
2020,35211,長門市,32519
2020,35212,柳井市,30799
2020,35213,美祢市,23247
2020,35215,周南市,137540
2020,35216,山陽小野田市,60326
2020,35305,周防大島町,14798
2020,35321,和木町,6034
2020,35341,上関町,2342
2020,35343,田布施町,14483
2020,35344,平生町,11914
2020,35502,阿武町,3055
2020,36000,徳島県,719559
2020,36201,徳島市,252391
2020,36202,鳴門市,54622
2020,36203,小松島市,36149
2020,36204,阿南市,69470
2020,36205,吉野川市,38772
2020,36206,阿波市,34713
2020,36207,美馬市,28055
2020,36208,三好市,23605
2020,36301,勝浦町,4837
2020,36302,上勝町,1380
2020,36321,佐那河内村,2058
2020,36341,石井町,24833
2020,36342,神山町,4647
2020,36368,那賀町,7367
2020,36383,牟岐町,3743
2020,36387,美波町,6222
2020,36388,海陽町,8358
2020,36401,松茂町,14583
2020,36402,北島町,22745
2020,36403,藍住町,35246
2020,36404,板野町,13042
2020,36405,上板町,11384
2020,36468,つるぎ町,7715
2020,36489,東みよし町,13622
2020,37000,香川県,950244
2020,37201,高松市,417496
2020,37202,丸亀市,109513
2020,37203,坂出市,50624
2020,37204,善通寺市,31631
2020,37205,観音寺市,57438
2020,37206,さぬき市,47003
2020,37207,東かがわ市,28279
2020,37208,三豊市,61857
2020,37322,土庄町,12846
2020,37324,小豆島町,13870
2020,37341,三木町,26878
2020,37364,直島町,3103
2020,37386,宇多津町,18699
2020,37387,綾川町,22693
2020,37403,琴平町,8468
2020,37404,多度津町,22445
2020,37406,まんのう町,17401
2020,38000,愛媛県,1334841
2020,38201,松山市,511192
2020,38202,今治市,151672
2020,38203,宇和島市,70809
2020,38204,八幡浜市,31987
2020,38205,新居浜市,115938
2020,38206,西条市,104791
2020,38207,大洲市,40575
2020,38210,伊予市,35133
2020,38213,四国中央市,82754
2020,38214,西予市,35388
2020,38215,東温市,33903
2020,38356,上島町,6509
2020,38386,久万高原町,7404
2020,38401,松前町,29630
2020,38402,砥部町,20480
2020,38422,内子町,15322
2020,38442,伊方町,8397
2020,38484,松野町,3674
2020,38488,鬼北町,9682
2020,38506,愛南町,19601
2020,39000,高知県,691527
2020,39201,高知市,326545
2020,39202,室戸市,11742
2020,39203,安芸市,16243
2020,39204,南国市,46664
2020,39205,土佐市,25732
2020,39206,須崎市,20590
2020,39208,宿毛市,19033
2020,39209,土佐清水市,12388
2020,39210,四万十市,32694
2020,39211,香南市,32207
2020,39212,香美市,26513
2020,39301,東洋町,2194
2020,39302,奈半利町,3034
2020,39303,田野町,2498
2020,39304,安田町,2370
2020,39305,北川村,1146
2020,39306,馬路村,745
2020,39307,芸西村,3694
2020,39341,本山町,3261
2020,39344,大豊町,3252
2020,39363,土佐町,3753
2020,39364,大川村,366
2020,39386,いの町,21374
2020,39387,仁淀川町,4827
2020,39401,中土佐町,6002
2020,39402,佐川町,12323
2020,39403,越知町,5187
2020,39405,檮原町,3307
2020,39410,日高村,4812
2020,39411,津野町,5291
2020,39412,四万十町,15607
2020,39424,大月町,4434
2020,39427,三原村,1437
2020,39428,黒潮町,10262
2020,40000,福岡県,5135214
2020,40100,北九州市,939029
2020,40101,北九州市門司区,93842
2020,40103,北九州市若松区,80533
2020,40105,北九州市戸畑区,57494
2020,40106,北九州市小倉北区,183407
2020,40107,北九州市小倉南区,209028
2020,40108,北九州市八幡東区,64792
2020,40109,北九州市八幡西区,249933
2020,40130,福岡市,1612392
2020,40131,福岡市東区,322503
2020,40132,福岡市博多区,252034
2020,40133,福岡市中央区,205501
2020,40134,福岡市南区,265583
2020,40135,福岡市西区,212579
2020,40136,福岡市城南区,132864
2020,40137,福岡市早良区,221328
2020,40202,大牟田市,111281
2020,40203,久留米市,303316
2020,40204,直方市,56212
2020,40205,飯塚市,126364
2020,40206,田川市,46203
2020,40207,柳川市,64475
2020,40210,八女市,60608
2020,40211,筑後市,48827
2020,40212,大川市,32988
2020,40213,行橋市,71426
2020,40214,豊前市,24391
2020,40215,中間市,40362
2020,40216,小郡市,59360
2020,40217,筑紫野市,103311
2020,40218,春日市,111023
2020,40219,大野城市,102085
2020,40220,宗像市,97095
2020,40221,太宰府市,73164
2020,40223,古賀市,58786
2020,40224,福津市,67033
2020,40225,うきは市,27981
2020,40226,宮若市,26298
2020,40227,嘉麻市,35473
2020,40228,朝倉市,50273
2020,40229,みやま市,35861
2020,40230,糸島市,98877
2020,40231,那珂川市,50112
2020,40341,宇美町,37671
2020,40342,篠栗町,31209
2020,40343,志免町,46377
2020,40344,須恵町,28628
2020,40345,新宮町,32927
2020,40348,久山町,9068
2020,40349,粕屋町,48190
2020,40381,芦屋町,13545
2020,40382,水巻町,28114
2020,40383,岡垣町,31007
2020,40384,遠賀町,18723
2020,40401,小竹町,7151
2020,40402,鞍手町,15080
2020,40421,桂川町,12878
2020,40447,筑前町,29591
2020,40448,東峰村,1899
2020,40503,大刀洗町,15521
2020,40522,大木町,13820
2020,40544,広川町,19969
2020,40601,香春町,10191
2020,40602,添田町,8801
2020,40604,糸田町,8407
2020,40605,川崎町,15176
2020,40608,大任町,5008
2020,40609,赤村,2774
2020,40610,福智町,21398
2020,40621,苅田町,37684
2020,40625,みやこ町,18825
2020,40642,吉富町,6536
2020,40646,上毛町,7251
2020,40647,築上町,17189
2020,41000,佐賀県,811442
2020,41201,佐賀市,233301
2020,41202,唐津市,117373
2020,41203,鳥栖市,74196
2020,41204,多久市,18295
2020,41205,伊万里市,52629
2020,41206,武雄市,47914
2020,41207,鹿島市,27892
2020,41208,小城市,43952
2020,41209,嬉野市,25848
2020,41210,神埼市,31022
2020,41327,吉野ヶ里町,16323
2020,41341,基山町,17250
2020,41345,上峰町,9286
2020,41346,みやき町,25511
2020,41387,玄海町,5609
2020,41401,有田町,19010
2020,41423,大町町,6293
2020,41424,江北町,9566
2020,41425,白石町,22051
2020,41441,太良町,8121
2020,42000,長崎県,1312317
2020,42201,長崎市,409118
2020,42202,佐世保市,243223
2020,42203,島原市,43338
2020,42204,諫早市,133852
2020,42205,大村市,95397
2020,42207,平戸市,29365
2020,42208,松浦市,21271
2020,42209,対馬市,28502
2020,42210,壱岐市,24948
2020,42211,五島市,34391
2020,42212,西海市,26275
2020,42213,雲仙市,41096
2020,42214,南島原市,42330
2020,42307,長与町,40780
2020,42308,時津町,29339
2020,42321,東彼杵町,7721
2020,42322,川棚町,13377
2020,42323,波佐見町,14291
2020,42383,小値賀町,2288
2020,42391,佐々町,13912
2020,42411,新上五島町,17503
2020,43000,熊本県,1738301
2020,43100,熊本市,738865
2020,43101,熊本市中央区,187502
2020,43102,熊本市東区,189524
2020,43103,熊本市西区,91177
2020,43104,熊本市南区,130829
2020,43105,熊本市北区,139833
2020,43202,八代市,123067
2020,43203,人吉市,31108
2020,43204,荒尾市,50832
2020,43205,水俣市,23557
2020,43206,玉名市,64292
2020,43208,山鹿市,49025
2020,43210,菊池市,46416
2020,43211,宇土市,36122
2020,43212,上天草市,24563
2020,43213,宇城市,57032
2020,43214,阿蘇市,24930
2020,43215,天草市,75783
2020,43216,合志市,61772
2020,43348,美里町,9392
2020,43364,玉東町,5045
2020,43367,南関町,8979
2020,43368,長洲町,15372
2020,43369,和水町,9342
2020,43403,大津町,35187
2020,43404,菊陽町,43337
2020,43423,南小国町,3750
2020,43424,小国町,6590
2020,43425,産山村,1382
2020,43428,高森町,5789
2020,43432,西原村,6426
2020,43433,南阿蘇村,9836
2020,43441,御船町,16303
2020,43442,嘉島町,9547
2020,43443,益城町,32510
2020,43444,甲佐町,10132
2020,43447,山都町,13503
2020,43468,氷川町,11094
2020,43482,芦北町,15681
2020,43484,津奈木町,4254
2020,43501,錦町,10288
2020,43505,多良木町,9076
2020,43506,湯前町,3627
2020,43507,水上村,2033
2020,43510,相良村,4070
2020,43511,五木村,931
2020,43512,山江村,3238
2020,43513,球磨村,2433
2020,43514,あさぎり町,14676
2020,43531,苓北町,7114
2020,44000,大分県,1123852
2020,44201,大分市,475614
2020,44202,別府市,115321
2020,44203,中津市,82863
2020,44204,日田市,62657
2020,44205,佐伯市,66851
2020,44206,臼杵市,36158
2020,44207,津久見市,16100
2020,44208,竹田市,20332
2020,44209,豊後高田市,22112
2020,44210,杵築市,27999
2020,44211,宇佐市,52771
2020,44212,豊後大野市,33695
2020,44213,由布市,32772
2020,44214,国東市,26232
2020,44322,姫島村,1725
2020,44341,日出町,27723
2020,44461,九重町,8541
2020,44462,玖珠町,14386
2020,45000,宮崎県,1069576
2020,45201,宮崎市,401339
2020,45202,都城市,160640
2020,45203,延岡市,118394
2020,45204,日南市,50848
2020,45205,小林市,43670
2020,45206,日向市,59629
2020,45207,串間市,16822
2020,45208,西都市,28610
2020,45209,えびの市,17638
2020,45341,三股町,25591
2020,45361,高原町,8639
2020,45382,国富町,18398
2020,45383,綾町,6934
2020,45401,高鍋町,19922
2020,45402,新富町,16564
2020,45403,西米良村,1000
2020,45404,木城町,4895
2020,45405,川南町,15194
2020,45406,都農町,9906
2020,45421,門川町,17379
2020,45429,諸塚村,1486
2020,45430,椎葉村,2503
2020,45431,美郷町,4826
2020,45441,高千穂町,11642
2020,45442,日之影町,3635
2020,45443,五ヶ瀬町,3472
2020,46000,鹿児島県,1588256
2020,46201,鹿児島市,593128
2020,46203,鹿屋市,101096
2020,46204,枕崎市,20033
2020,46206,阿久根市,19270
2020,46208,出水市,51994
2020,46210,指宿市,39011
2020,46213,西之表市,14708
2020,46214,垂水市,13819
2020,46215,薩摩川内市,92403
2020,46216,日置市,47153
2020,46217,曽於市,33310
2020,46218,霧島市,123135
2020,46219,いちき串木野市,27490
2020,46220,南さつま市,32887
2020,46221,志布志市,29329
2020,46222,奄美市,41390
2020,46223,南九州市,33080
2020,46224,伊佐市,24453
2020,46225,姶良市,76348
2020,46303,三島村,405
2020,46304,十島村,740
2020,46392,さつま町,20243
2020,46404,長島町,9705
2020,46452,湧水町,9119
2020,46468,大崎町,12385
2020,46482,東串良町,6237
2020,46490,錦江町,6944
2020,46491,南大隅町,6481
2020,46492,肝付町,14227
2020,46501,中種子町,7539
2020,46502,南種子町,5445
2020,46505,屋久島町,11858
2020,46523,大和村,1364
2020,46524,宇検村,1621
2020,46525,瀬戸内町,8546
2020,46527,龍郷町,5817
2020,46529,喜界町,6629
2020,46530,徳之島町,10147
2020,46531,天城町,5517
2020,46532,伊仙町,6139
2020,46533,和泊町,6246
2020,46534,知名町,5750
2020,46535,与論町,5115
2020,47000,沖縄県,1467480
2020,47201,那覇市,317625
2020,47205,宜野湾市,100125
2020,47207,石垣市,47637
2020,47208,浦添市,115690
2020,47209,名護市,63554
2020,47210,糸満市,61007
2020,47211,沖縄市,142752
2020,47212,豊見城市,64612
2020,47213,うるま市,125303
2020,47214,宮古島市,52931
2020,47215,南城市,44043
2020,47301,国頭村,4517
2020,47302,大宜味村,3092
2020,47303,東村,1598
2020,47306,今帰仁村,8894
2020,47308,本部町,12530
2020,47311,恩納村,10869
2020,47313,宜野座村,5833
2020,47314,金武町,10806
